TRANSACTION_DT,TRANSACTION_AMT,CMTE_ID,CMTE_NM,OCCUPATION,CMTE_PTY_AFFILIATION
2152015,50,C00401224,ACTBLUE,RETIRED,
2152015,100,C00401224,ACTBLUE,MD,
2152015,5,C00401224,ACTBLUE,MILITARY,
2152015,50,C00401224,ACTBLUE,ARTIST,
2152015,5,C00401224,ACTBLUE,RETIRED,
2152015,5,C00401224,ACTBLUE,RETIRED,
2152015,50,C00401224,ACTBLUE,NOT EMPLOYED,
2152015,50,C00401224,ACTBLUE,NOT EMPLOYED,
2152015,100,C00401224,ACTBLUE,NOT EMPLOYED,
2152015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2152015,15,C00401224,ACTBLUE,NOT EMPLOYED,
2152015,100,C00401224,ACTBLUE,RETIRED,
2152015,25,C00401224,ACTBLUE,PSYCH,
2152015,15,C00401224,ACTBLUE,DISABLED-RETIRED,
2152015,50,C00401224,ACTBLUE,ACCOUNTANT,
2152015,5,C00401224,ACTBLUE,PHYSICIAN,
2162015,159,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,NONE,DEM
2162015,250,C00193433,EMILY'S LIST,MD,
2162015,2600,C00299404,FRELINGHUYSEN FOR CONGRESS,GOVERNMENT RELATIONS,REP
2162015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
2162015,20,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,LEGAL SERVICES,REP
2162015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
2162015,250,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,ATTORNEY,REP
2162015,500,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
2162015,250,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,REAL ESTATE BROKER,REP
2162015,2500,C00326082,FUND FOR A CONSERVATIVE FUTURE,GOVERNMENT AFFAIRS,
2162015,2500,C00326082,FUND FOR A CONSERVATIVE FUTURE,ATTORNEY,
2162015,500,C00326082,FUND FOR A CONSERVATIVE FUTURE,PRESIDENT,
2162015,250,C00000935,DCCC,UNEMPLOYED,DEM
2162015,35,C00000935,DCCC,,DEM
2162015,25,C00000935,DCCC,,DEM
2162015,25,C00000935,DCCC,,DEM
2162015,25,C00000935,DCCC,,DEM
2162015,10,C00000935,DCCC,,DEM
2162015,5,C00000935,DCCC,,DEM
2162015,5,C00000935,DCCC,,DEM
2162015,25,C00000935,DCCC,WRITER/TEACHER,DEM
2162015,50,C00042366,DSCC,NOT EMPLOYED,DEM
2162015,8,C00042366,DSCC,NOT EMPLOYED,DEM
2162015,60,C00042366,DSCC,CUSTOMER SERVICE,DEM
2162015,100,C00042366,DSCC,BOOKKEEPER,DEM
2162015,5000,C00443168,INTERCONTINENTAL EXCHANGE INC PAC,VP REGULATORY AFFAIRS,
2162015,25,C00495028,HOUSE MAJORITY PAC,RETIRED,
2162015,500,C00513002,HOYER'S MAJORITY FUND,AUTO DEALER,
2162015,10,C00540443,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,NOT EMPLOYED,
2162015,50,C00567685,USA FIRST PAC,RETIRED,
2162015,50,C00000935,DCCC,BALLET TEACHER,DEM
2162015,20,C00000935,DCCC,RETIRED,DEM
2162015,25,C00000935,DCCC,RETIRED,DEM
2162015,5,C00000935,DCCC,UNEMPLOYED,DEM
2162015,35,C00000935,DCCC,TEACHER,DEM
2162015,15,C00000935,DCCC,DIRECTOR,DEM
2162015,50,C00000935,DCCC,DIRECTOR,DEM
2162015,100,C00000935,DCCC,RETIRED,DEM
2162015,100,C00000935,DCCC,NURSE,DEM
2162015,50,C00000935,DCCC,SOFTWARE ENGINEER,DEM
2162015,15,C00000935,DCCC,UNEMPLOYED,DEM
2162015,35,C00000935,DCCC,POJECT MANAGER,DEM
2162015,3,C00000935,DCCC,POJECT MANAGER,DEM
2162015,15,C00000935,DCCC,MD,DEM
2162015,25,C00000935,DCCC,BOOKKEEPER,DEM
2162015,100,C00000935,DCCC,RETIRED,DEM
2162015,25,C00000935,DCCC,UNEMPLOYED,DEM
2162015,50,C00000935,DCCC,RETIRED,DEM
2162015,100,C00000935,DCCC,MD,DEM
2162015,24,C00383950,NATIONAL ELEVATOR CONSTRUCTORS PAC/ INTN'L  UNION OF ELEVATOR CONSTRUCTORS (NEC PAC),GENERAL PRESIDENT,
2162015,24,C00383950,NATIONAL ELEVATOR CONSTRUCTORS PAC/ INTN'L  UNION OF ELEVATOR CONSTRUCTORS (NEC PAC),GENERAL SECRETARY TREASURER,
2162015,1000,C00401224,ACTBLUE,CEO,
2162015,1,C00401224,ACTBLUE,,
2162015,50,C00401224,ACTBLUE,SOFTWARE ENGINEER,
2162015,100,C00401224,ACTBLUE,BOOKKEEPER,
2162015,100,C00401224,ACTBLUE,MANAGER,
2162015,100,C00401224,ACTBLUE,MANAGER,
2162015,25,C00401224,ACTBLUE,BOOKKEEPER,
2162015,10,C00401224,ACTBLUE,ADMINISTRATIVE ASSIST,
2162015,5,C00401224,ACTBLUE,NOT EMPLOYED,
2162015,8,C00401224,ACTBLUE,RETIRED,
2162015,100,C00401224,ACTBLUE,EDUCATION ADVOCATE,
2162015,35,C00401224,ACTBLUE,PHYSICIAN (INTERNAL MEDICINE),
2162015,35,C00401224,ACTBLUE,TEACHER,
2162015,25,C00401224,ACTBLUE,MD,
2162015,2,C00401224,ACTBLUE,MD,
2162015,60,C00401224,ACTBLUE,CUSTOMER SERVICE,
2162015,1,C00401224,ACTBLUE,RETIRED,
2162015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2162015,3,C00401224,ACTBLUE,PSYCH,
2162015,25,C00401224,ACTBLUE,RETIRED,
2172015,400,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
2172015,180,C00003418,REPUBLICAN NATIONAL COMMITTEE,REQUESTED,REP
2172015,50,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
2172015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2172015,3000,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,,DEM
2172015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2172015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2172015,25,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MAINTENANCE TECHNICIAN.,DEM
2172015,25,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MAINTENANCE TECHNICIAN.,DEM
2172015,100,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2172015,1000,C00017525,AMERICAN NURSES ASSOCIATION PAC,ASSOCIATE DIRECTOR OF CLINICAL RESEARC,
2172015,2,C00019331,DEMOCRATIC PARTY OF WISCONSIN,,DEM
2172015,208,C00170258,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,PRESIDENT & CEO,
2172015,83,C00170258,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,GENERAL COUNSEL,
2172015,83,C00170258,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,"VICE PRESIDENT, CHIEF INFORMATION OFFI",
2172015,83,C00170258,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,SENIOR VICE PRESIDENT,
2172015,300,C00193433,EMILY'S LIST,RETIRED,
2172015,1000,C00200584,UPTON FOR ALL OF US,PRINCIPAL,REP
2172015,250,C00308742,SHERMAN FOR CONGRESS,CEO,DEM
2172015,500,C00308742,SHERMAN FOR CONGRESS,ATTORNEY,DEM
2172015,500,C00308742,SHERMAN FOR CONGRESS,PRINCIPAL,DEM
2172015,1000,C00312017,KIND FOR CONGRESS COMMITTEE,ATTORNEY,DEM
2172015,500,C00343236,CULBERSON FOR CONGRESS,SENIOR VP,REP
2172015,500,C00359539,AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC),PHYSICIAN,
2172015,1000,C00370007,DEMOCRACY FOR AMERICA,CONSULTANT,
2172015,250,C00370007,DEMOCRACY FOR AMERICA,PHYSICIAN,
2172015,100,C00409581,FRIENDS OF JOHN THUNE,RETIRED,REP
2172015,1000,C00527796,DOCTOR VOICE 4 PATIENT CHOICE PAC,PHYSICIAN,
2172015,250,C00568162,SCALISE LEADERSHIP FUND,VP GLOBAL GOVERNMENT AFFAIRS,
2172015,250,C00000935,DCCC,PROFESSOR,DEM
2172015,25,C00000935,DCCC,UNEMPLOYED,DEM
2172015,25,C00042366,DSCC,,DEM
2172015,40,C00042366,DSCC,,DEM
2172015,8,C00042366,DSCC,NOT EMPLOYED,DEM
2172015,50,C00042366,DSCC,CUSTOMER SERVICE,DEM
2172015,200,C00523241,SPECIAL OPERATIONS FOR AMERICA,HOMEMAKER,
2172015,20,C00540229,CONSTITUTIONAL RIGHTS PAC,,
2172015,35,C00540997,READY PAC,EVP,
2172015,250,C00542464,JOHN BOLTON SUPER PAC,,
2172015,15,C00000935,DCCC,PROFESSOR,DEM
2172015,25,C00000935,DCCC,N/A,DEM
2172015,250,C00401224,ACTBLUE,PROFESSOR,
2172015,400,C00401224,ACTBLUE,SELF EMPLOYED,
2172015,250,C00401224,ACTBLUE,PHYSICIAN,
2172015,1000,C00401224,ACTBLUE,CONSULTANT,
2172015,15,C00401224,ACTBLUE,SECURITY,
2172015,25,C00401224,ACTBLUE,RETIRED,
2172015,5,C00401224,ACTBLUE,NOT EMPLOYED,
2172015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2172015,25,C00401224,ACTBLUE,RETIRED,
2172015,10,C00401224,ACTBLUE,NOT EMPLOYED,
2172015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2172015,8,C00401224,ACTBLUE,RETIRED,
2172015,15,C00401224,ACTBLUE,PROFESSOR,
2172015,100,C00401224,ACTBLUE,MD,
2172015,10,C00401224,ACTBLUE,MD,
2172015,25,C00401224,ACTBLUE,SOFTWARE ENGINEER,
2172015,50,C00401224,ACTBLUE,CUSTOMER SERVICE,
2172015,15,C00401224,ACTBLUE,NOT EMPLOYED,
2172015,15,C00401224,ACTBLUE,NOT EMPLOYED,
2172015,10,C00401224,ACTBLUE,SOFTWARE ARCHITECT,
2172015,2500,C00548420,THE 2016 DRAFT COMMITTEE,PROPERTY MGMT,
2172015,1000,C00548420,THE 2016 DRAFT COMMITTEE,RETIRED,
2172015,200,C00548420,THE 2016 DRAFT COMMITTEE,HOUSEWIFE,
2182015,250,C00003251,NEA FUND FOR CHILDREN AND PUBLIC EDUCATION,CLASSROOM TEACHER,UNK
2182015,500,C00003418,REPUBLICAN NATIONAL COMMITTEE,FINANCIAL SERVICES,REP
2182015,1000,C00010033,MONTANA DEMOCRATIC PARTY,CONSULTANT,DEM
2182015,1000,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2182015,300,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2182015,200,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,REAL ESTATE,DEM
2182015,295,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,CHAMIS,DEM
2182015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MD,DEM
2182015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2182015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,ENGINEER,DEM
2182015,225,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,BIOLOGICAL OCEANOGRAPHER PROFE,DEM
2182015,150,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2182015,25,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MAINTENANCE TECHNICIAN.,DEM
2182015,1000,C00022343,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",PRESIDENT,
2182015,2000,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),ATTORNEY,UNK
2182015,300,C00075820,NRCC,RETIRED,REP
2182015,400,C00075820,NRCC,RETIRED,REP
2182015,125,C00150797,BLANK  ROME PAC,PARTNER,
2182015,250,C00193433,EMILY'S LIST,HOMEMAKER,
2182015,250,C00247403,NORPAC,MD,
2182015,1000,C00250399,AUTOMOTIVE FREE INTERNATIONAL TRADE PAC,PRESIDENT,
2182015,500,C00257642,PEOPLE FOR PATTY MURRAY,PARTNER,
2182015,500,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE",VP-AREA DIRECTOR,
2182015,1250,C00359539,AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC),DERMATOLOGIST,
2182015,1000,C00359539,AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC),DERMATOLOGIST,
2182015,250,C00366096,VAN HOLLEN FOR CONGRESS,ATTORNEY,DEM
2182015,250,C00370007,DEMOCRACY FOR AMERICA,RETIRED,
2182015,250,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,ATTORNEY,DEM
2182015,500,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,OWNER,DEM
2182015,250,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,PRESIDENT/CEO,DEM
2182015,2700,C00435099,BILL FOSTER FOR CONGRESS,PROFESSOR,DEM
2182015,2700,C00435099,BILL FOSTER FOR CONGRESS,PROFESSOR,DEM
2182015,1000,C00491183,BEEHIVE PAC,LOBBYIST,REP
2182015,1000,C00494203,FRIENDS OF ELIZABETH ESTY,PRESIDENT,DEM
2182015,500,C00512970,JOE KENNEDY FOR CONGRESS,MEHLMAN CASTAGNETTI ROSEN BINGEL & THO,DEM
2182015,5400,C00540310,FRIENDS OF JOHN MCCAIN INC,EXECUTIVE,REP
2182015,2700,C00540310,FRIENDS OF JOHN MCCAIN INC,EXECUTIVE,REP
2182015,2700,C00540310,FRIENDS OF JOHN MCCAIN INC,HOMEMAKER,REP
2182015,5400,C00540310,FRIENDS OF JOHN MCCAIN INC,HOMEMAKER,REP
2182015,500,C00171504,EYEPAC POLITICAL ACTION COMMITTEE FOR AMERICAN SOCIETY OF CATARACT AND REFRACTIVE SURGERY,MD,
2182015,1000,C00171504,EYEPAC POLITICAL ACTION COMMITTEE FOR AMERICAN SOCIETY OF CATARACT AND REFRACTIVE SURGERY,MD,
2182015,300,C00002832,COMMITTEE FOR GOOD GOVERNMENT INTERNATIONAL UNION UAW,INTERNATIONAL REPRESENTATIVE,
2182015,100,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,BEEF FARMER,DEM
2182015,50,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,PLUMBER,DEM
2182015,202,C00000935,DCCC,ASSISTANT PROFESSOR,DEM
2182015,103,C00000935,DCCC,PROFESSOR,DEM
2182015,33400,C00042366,DSCC,RETIRED,DEM
2182015,33400,C00042366,DSCC,CHAIRMAN,DEM
2182015,76,C00103549,PARSONS CORPORATION POLITICAL ACTION COMMITTEE,"VICE PRESIDENT, SENIOR",
2182015,75,C00103549,PARSONS CORPORATION POLITICAL ACTION COMMITTEE,"VICE PRESIDENT, EXECUTIVE",
2182015,250,C00340356,ADVANCED MEDICAL TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,GLOBAL GOVERNMENT AFFAIRS,
2182015,1000,C00365270,M-PAC,VICE PRESIDENT,
2182015,208,C00370114,CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE,EXECUTIVE VICE PRESIDENT,
2182015,10,C00495028,HOUSE MAJORITY PAC,RETIRED,
2182015,99,C00540229,CONSTITUTIONAL RIGHTS PAC,,
2182015,200,C00540443,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,MD,
2182015,50,C00540443,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,SCIENTIST/EDUCATOR,
2182015,15,C00000935,DCCC,RETIRED,DEM
2182015,35,C00000935,DCCC,HOMEMAKER,DEM
2182015,25,C00000935,DCCC,BOOKKEEPER,DEM
2182015,10,C00000935,DCCC,BOOKKEEPER,DEM
2182015,5,C00000935,DCCC,MD,DEM
2182015,15,C00000935,DCCC,MD,DEM
2182015,100,C00000935,DCCC,MEDICAL PHYSICIST,DEM
2182015,250,C00138560,WASHINGTON POLITICAL ACTION COMMITTEE,RETIRED,
2182015,5000,C00401224,ACTBLUE,MAYOR,
2182015,250,C00401224,ACTBLUE,NONE - RETIRED,
2182015,1000,C00401224,ACTBLUE,LOBBYIST,
2182015,1000,C00401224,ACTBLUE,CONSULTANT,
2182015,5,C00401224,ACTBLUE,,
2182015,2,C00401224,ACTBLUE,,
2182015,50,C00401224,ACTBLUE,DIR. OF APPRENTICESHIP/TRAINING,
2182015,50,C00401224,ACTBLUE,MD,
2182015,10,C00401224,ACTBLUE,BOOKKEEPER,
2182015,25,C00401224,ACTBLUE,BOOKKEEPER,
2182015,28,C00401224,ACTBLUE,FINANCIAL PLANNING,
2182015,10,C00401224,ACTBLUE,MEDICAL PHYSICIST,
2182015,100,C00401224,ACTBLUE,MEDICAL PHYSICIST,
2182015,10,C00401224,ACTBLUE,RETIRED,
2182015,35,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,15,C00401224,ACTBLUE,MD,
2182015,20,C00401224,ACTBLUE,RETIRED,
2182015,15,C00401224,ACTBLUE,RETIRED,
2182015,50,C00401224,ACTBLUE,SCIENTIST/EDUCATOR,
2182015,35,C00401224,ACTBLUE,PAC,
2182015,50,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,100,C00401224,ACTBLUE,CHRCO,
2182015,15,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,5,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,10,C00401224,ACTBLUE,ECSM,
2182015,50,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,50,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,35,C00401224,ACTBLUE,ADMINISTRATOR,
2182015,15,C00401224,ACTBLUE,NOT EMPLOYED,
2182015,35,C00401224,ACTBLUE,PHYSICAL THERAPIST,
2182015,50,C00401224,ACTBLUE,RN,
2182015,5,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,1000,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),REAL ESTATE EXECUTIVE,UNK
2192015,231,C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,DIRECTOR,NNE
2192015,185,C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,DIRECTOR-CORPORATE AFFAIRS,NNE
2192015,225,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
2192015,215,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
2192015,208,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),VICE PRESIDENT,UNK
2192015,500,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),PRESIDENT,UNK
2192015,1000,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),DIR. OF COMMERCIAL OPERATIONS,UNK
2192015,500,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),SENIOR VICE PRESIDENT,UNK
2192015,500,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),PRESIDENT,UNK
2192015,500,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),VICE PRESIDENT OF PRECONSTRUCTION,UNK
2192015,2500,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),PRESIDENT,UNK
2192015,500,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2192015,340,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2192015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2192015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2192015,100,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
2192015,550,C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,FIRE FIGHTER / EMS,
2192015,2500,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,INSURANCE BROKER,
2192015,2500,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,INSURANCE BROKER,
2192015,200,C00075820,NRCC,NURSE/RN,REP
2192015,500,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,AREA DIRECTOR,
2192015,250,C00193433,EMILY'S LIST,NONE,
2192015,500,C00193433,EMILY'S LIST,RETIRED,
2192015,192,C00207258,XEROX CORPORATION POLITICAL ACTION COMMITTEE (XPAC),EVP/COO,
2192015,100,C00207258,XEROX CORPORATION POLITICAL ACTION COMMITTEE (XPAC),"GROUP EXEC, OPS DELIVERY",
2192015,96,C00207258,XEROX CORPORATION POLITICAL ACTION COMMITTEE (XPAC),"GROUP EXECUTIVE, SALES",
2192015,250,C00247403,NORPAC,MD,
2192015,2300,C00308676,WYDEN FOR SENATE,PRESIDENT AND CEO,DEM
2192015,2700,C00308676,WYDEN FOR SENATE,PRESIDENT AND CEO,DEM
2192015,1000,C00308676,WYDEN FOR SENATE,PARTNER,DEM
2192015,1000,C00308676,WYDEN FOR SENATE,PRESIDENT + CEO,DEM
2192015,2600,C00312017,KIND FOR CONGRESS COMMITTEE,CONSULTANT,DEM
2192015,1000,C00326488,THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC),CONSULTANT,
2192015,1000,C00344473,STABENOW FOR US SENATE,VICE CHAIRMAN,DEM
2192015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
2192015,250,C00502393,FRIENDS OF JIM BRIDENSTINE INC.,DOCTOR,REP
2192015,250,C00502393,FRIENDS OF JIM BRIDENSTINE INC.,LOBBYIST,REP
2192015,1000,C00366013,"NASDAQ, INC. PAC (NASDAQ PAC)",,
2192015,250,C00460667,LUKE MESSER FOR CONGRESS,GOVERNMENT AFFAIRS CONSULTANT,REP
2192015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,HOMEMAKER,REP
2192015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
2192015,50,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,STAFF ASSISTANT U S SENATE,REP
2192015,50,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,HOMEMAKER,REP
2192015,250,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,CUSTOMER BUSINESS,REP
2192015,400,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
2192015,500,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
2192015,500,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
2192015,5000,C00195024,MARYLAND ASSOCIATION FOR CONCERNED CITIZENS POLITICAL ACTION COMMITTEE,EXECUTIVE DIRECTOR,
2192015,250,C00365536,CHC BOLD PAC,GOV'T RELATIONS,
2192015,100,C00000935,DCCC,RETIRED,DEM
2192015,25,C00000935,DCCC,ATTORNEY,DEM
2192015,1000,C00042366,DSCC,CONSULTANT,DEM
2192015,300,C00042366,DSCC,NOT EMPLOYED,DEM
2192015,3,C00042366,DSCC,,DEM
2192015,3,C00042366,DSCC,,DEM
2192015,100,C00042366,DSCC,NOT EMPLOYED,DEM
2192015,150,C00042366,DSCC,RETIRED,DEM
2192015,100,C00042366,DSCC,NOT EMPLOYED,DEM
2192015,100,C00379768,"EXPERIAN NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (EXPERIAN PAC)",SALES & BUSINESS DEVELOPMENT.VP - LEAD,
2192015,106,C00379768,"EXPERIAN NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (EXPERIAN PAC)",SALES & BUSINESS DEVELOPMENT.HEAD OF,
2192015,250,C00525220,O' SAY CAN YOU SEE PAC,"ASSOCIATE VICE PRESIDENT, CLIENT RELAT",
2192015,1000,C00525600,OFF THE SIDELINES PAC,NOT EMPLOYED,
2192015,100,C00540997,READY PAC,CORPORATE COUNSEL,
2192015,500,C00571380,"RIGHT TO RISE PAC, INC.",EVENT PRODUCTION,
2192015,15,C00000935,DCCC,RETIRED,DEM
2192015,25,C00000935,DCCC,UNEMPLOYED,DEM
2192015,15,C00000935,DCCC,PROFESSOR,DEM
2192015,15,C00000935,DCCC,SOFTWARE ENGINEER,DEM
2192015,250,C00401224,ACTBLUE,GOVERNMENT RELATIONS,
2192015,500,C00401224,ACTBLUE,ATTORNEY,
2192015,2,C00401224,ACTBLUE,,
2192015,100,C00401224,ACTBLUE,RETIRED,
2192015,5,C00401224,ACTBLUE,MD,
2192015,100,C00401224,ACTBLUE,ARTIST,
2192015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,15,C00401224,ACTBLUE,SOFTWARE ENGINEER,
2192015,25,C00401224,ACTBLUE,RETIRED,
2192015,25,C00401224,ACTBLUE,SOCIAL WORKER,
2192015,15,C00401224,ACTBLUE,RETIRED,
2192015,25,C00401224,ACTBLUE,FINANCIAL PLANNING,
2192015,150,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,3,C00401224,ACTBLUE,EDUCATOR,
2192015,5,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,50,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,50,C00401224,ACTBLUE,MD,
2192015,25,C00401224,ACTBLUE,RETIRED,
2192015,10,C00401224,ACTBLUE,RETIRED,
2192015,25,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,50,C00401224,ACTBLUE,NURSE PRACTITIONER,
2192015,15,C00401224,ACTBLUE,MD,
2192015,25,C00401224,ACTBLUE,RETIRED,
2192015,15,C00401224,ACTBLUE,PROFESSOR,
2192015,100,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,5,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,50,C00401224,ACTBLUE,COLLEGE PROFESSOR,
2192015,15,C00401224,ACTBLUE,ASSOCIATE,
2192015,100,C00401224,ACTBLUE,NOT EMPLOYED,
2192015,20,C00401224,ACTBLUE,MD,
2192015,25,C00401224,ACTBLUE,GRAPHIC DESIGNER,
2192015,25,C00401224,ACTBLUE,NOT EMPLOYED,
